id,editionNumber,year
9047448abs/1811.107382018,8,2016
9047448abs/1808.060752018,10,2018
9047448abs/1412.69122014,2,2010
9047448abs/1808.018592018,6,2014
9047448abs/1808.033192018,8,2016
9047448abs/1108.19142011,9,2017
9047448abs/1503.023722015,9,2017
9047448abs/1604.086712016,8,2016
9047448abs/1503.073212015,7,2015
9047448abs/1510.004402015,10,2018
9047448abs/1701.039082017,10,2018
9047448abs/1804.082332018,9,2017
9047448abs/1804.026582018,8,2016
9047448abs/1603.020562016,9,2017
9047448abs/1504.012522015,11,2019
9047448abs/1403.00542014,9,2017
9047448abs/1807.081272018,8,2016
9047448abs/1802.008932018,10,2018
9047448abs/1804.020812018,8,2016
9047448abs/1804.006232018,10,2018
9047448abs/1608.081732016,9,2017
9047448abs/1105.38352011,8,2016
9047448abs/1504.004342015,7,2015
9047448abs/1812.101452018,6,2014
9047448abs/1506.076112015,9,2017
9047448abs/1608.077062016,10,2018
9047448abs/1804.073532018,8,2016
9047448abs/1603.051322016,7,2015
9047448abs/1207.17732012,10,2018
9047448abs/1408.23802014,10,2018
9047448abs/1709.048062017,11,2019
9047448abs/1712.095572017,10,2018
9047448abs/1612.095342016,10,2018
9047448abs/1004.24342010,8,2016
9047448abs/1707.008022017,8,2016
9047448abs/1601.041492016,5,2013
9047448abs/1804.047842018,11,2019
9047448abs/1210.24062012,8,2016
9047448abs/1809.110342018,10,2018
9047448abs/1204.42502012,10,2018
9047448abs/1603.096012016,8,2016
9047448abs/1712.008862017,10,2018
9047448abs/1803.014812018,8,2016
9047448abs/1808.063052018,6,2014
9047448abs/1512.030072015,6,2014
9047448abs/1301.23832013,11,2019
9047448abs/1609.040532016,10,2018
9047448abs/1205.26022012,9,2017
9047448abs/1602.015322016,7,2015
9047448abs/1703.089812017,9,2017
9047448abs/1704.089442017,9,2017
9047448abs/1809.035592018,10,2018
9047448abs/1710.041762017,10,2018
9047448abs/1508.000912015,6,2014
9047448abs/1608.069022016,10,2018
9047448abs/cs/05070062005,10,2018
9047448abs/1711.018432017,9,2017
9047448abs/1711.054562017,10,2018
9047448abs/1510.043792015,10,2018
9047448abs/1611.054132016,7,2015
9047448abs/1505.015602015,10,2018
9047448abs/1802.078872018,11,2019
9047448abs/1803.077602018,10,2018
9047448abs/1311.17122013,10,2018
9047448abs/1610.068152016,7,2015
9047448abs/1709.083252017,11,2019
9047448abs/1802.080612018,8,2016
9047448abs/1605.020682016,10,2018
9047448abs/1707.041792017,5,2013
9047448abs/1604.049282016,10,2018
9047448abs/1708.041812017,8,2016
9047448abs/1811.052322018,7,2015
9047448abs/1404.71712014,10,2018
9047448abs/1605.028562016,9,2017
9047448abs/1711.091232017,6,2014
9047448abs/1804.108992018,9,2017
9047448abs/1509.016532015,8,2016
9047448abs/1811.045072018,7,2015
9047448abs/1610.097822016,11,2019
9047448abs/1612.039932016,8,2016
9047448abs/1702.061892017,11,2019
9047448abs/1606.081362016,10,2018
9047448abs/1812.018662018,7,2015
9047448abs/1703.100692017,10,2018
9047448abs/1901.069772019,7,2015
9047448abs/1111.45452011,10,2018
9047448abs/1810.031052018,9,2017
9047448abs/1901.077622019,10,2018
9047448abs/1508.011612015,7,2015
9047448abs/1804.055352018,9,2017
9047448abs/1604.006062016,10,2018
9047448abs/1811.081432018,10,2018
9047448abs/1802.081222018,10,2018
9047448abs/0803.05972008,9,2017
9047448abs/1703.042442017,10,2018
9047448abs/1712.033362017,5,2013
9047448abs/1708.065982017,7,2015
9047448abs/1604.043582016,10,2018
9047448abs/1012.10952010,9,2017
9047448abs/1308.50632013,6,2014
9047448abs/1410.10372014,6,2014
9047448abs/1610.015852016,10,2018
9047448abs/0705.09362007,10,2018
9047448abs/1812.029032018,7,2015
9047448abs/1206.01032012,9,2017
9047448abs/1203.06512012,7,2015
9047448abs/1809.045832018,10,2018
9047448abs/1007.44402010,9,2017
9047448abs/1103.07692011,6,2014
9047448abs/1811.082632018,11,2019
9047448abs/1707.037502017,9,2017
9047448abs/1508.001402015,10,2018
9047448abs/1208.00912012,10,2018
9047448abs/1511.051332015,7,2015
9047448abs/1808.008922018,7,2015
9047448abs/1803.094372018,10,2018
9047448abs/1603.090522016,11,2019
9047448abs/1411.02282014,10,2018
9047448abs/1603.032342016,10,2018
9047448abs/1711.065352017,10,2018
9047448abs/1809.022342018,10,2018
9047448abs/1709.083932017,9,2017
9047448abs/1708.081612017,10,2018
9047448abs/1806.041932018,8,2016
9047448abs/1409.68382014,9,2017
9047448abs/1706.040522017,5,2013
9047448abs/1812.078872018,10,2018
9047448abs/1302.50392013,10,2018
9047448abs/1012.53402010,11,2019
9047448abs/1009.52682010,9,2017
9047448abs/1210.00712012,8,2016
9047448abs/1806.088142018,8,2016
9047448abs/1811.024432018,9,2017
9047448abs/1512.080862015,10,2018
9047448abs/1809.003382018,9,2017
9047448abs/1405.34772014,10,2018
9047448abs/0801.30732008,9,2017
9047448abs/1602.086802016,9,2017
9047448abs/1602.073642016,7,2015
9047448abs/0805.29952008,9,2017
9047448abs/1504.022422015,10,2018
9047448abs/0704.33962007,10,2018
9047448abs/0705.30132007,10,2018
9047448abs/1605.026862016,9,2017
9047448abs/1410.58462014,10,2018
9047448abs/1806.026982018,2,2012
9047448abs/1712.010212017,2007,2007
9047448abs/1811.023532018,1999,1999
9047448abs/1704.018802017,1998,1998
9047448abs/1410.73532014,2001,2001
9047448cs.AI/04050302004,2002,2002
9047448abs/1111.45962011,2002,2002
9047448abs/1501.027552015,2001,2001
9047448abs/1206.38802012,2002,2002
9047448abs/1705.105612017,2007,2007
9047448abs/1605.038212016,2001,2001
9047448abs/1209.20702012,1999,1999
9047448abs/1606.053872016,2007,2007
9047448abs/1503.085702015,28,2012
9047448abs/1506.071582015,10,1998
9047448abs/1802.020852018,31,2015
9047448abs/1807.071962018,28,2012
9047448abs/1803.103092018,35,2010
9047448abs/1607.087372016,19,2002
9047448abs/1712.058842017,28,2007
9047448abs/1509.074702015,43,2014
9047448abs/1806.015312018,19,2002
9047448abs/1804.067332018,30,2008
9047448abs/1802.025612018,32,2009
9047448abs/1806.040752018,15,2000
9047448abs/1808.014912018,38,2012
9047448abs/1302.47852013,20,2003
9047448abs/1710.074452017,11,1998
9047448abs/1508.017222015,37,2011
9047448abs/0704.08022007,44,2015
9047448abs/1810.101262018,52,2019
9047448abs/1407.02242014,26,2006
9047448abs/1701.085262017,23,2004
9047448abs/1901.017032019,5,2015
9047448abs/1712.008792017,6,2016
9047448abs/1707.036082017,1,2011
9047448abs/1708.078102017,7,2017
9047448abs/1305.07352013,25,2017
9047448abs/1810.044442018,26,2018
9047448abs/1808.033442018,13,2005
9047448abs/1201.02192012,22,2014
9047448abs/1604.029602016,26,2018
9047448abs/0710.13852007,12,2004
9047448abs/1407.33242014,26,2018
9047448abs/1506.017602015,26,2018
9047448abs/1802.002372018,24,2016
9047448abs/1502.046622015,24,2016
9047448abs/1805.101432018,12,2004
9047448abs/1804.012952018,23,2015
9047448abs/1808.042562018,15,2007
9047448abs/1805.060952018,18,2010
9047448abs/1601.002382016,18,2010
9047448abs/1809.036902018,26,2018
9047448abs/1612.046472016,20,2012
9047448abs/1707.064262017,24,2016
9047448abs/1310.85322013,25,2017
9047448abs/1402.24792014,14,2006
9047448abs/1707.089262017,21,2013
9047448abs/1703.102772017,25,2017
9047448abs/1504.048182015,7,1999
9047448abs/1709.096232017,21,2013
9047448abs/1401.74262014,26,2018
9047448abs/1712.036592017,26,2018
9047448abs/1403.03162014,13,2005
9047448abs/1705.000862017,26,2018
9047448abs/1701.063382017,14,2006
9047448abs/1701.020442017,3,1995
9047448abs/1201.02072012,19,2011
9047448abs/1708.062152017,26,2018
9047448abs/1810.073772018,24,2016
9047448abs/1806.018952018,25,2017
9047448abs/1306.16622013,26,2018
9047448abs/1203.15352012,10,2002
9047448abs/1412.81182014,26,2018
9047448abs/cs/06090462006,22,2014
9047448abs/1509.089702015,20,2012
9047448abs/1505.003302015,24,2016
9047448abs/1401.74132014,7,1999
9047448abs/1407.70972014,9,2001
9047448abs/1805.064002018,13,2005
9047448abs/1608.008062016,12,2004
9047448abs/1811.101692018,9,2001
9047448abs/0704.19252007,10,2002
9047448abs/1603.068772016,22,2014
9047448abs/1706.088772017,25,2017
9047448abs/1901.028042019,23,2015
9047448abs/1805.077462018,25,2017
9047448abs/1710.013912017,26,2018
9047448abs/1709.082962017,26,2018
9047448abs/1106.26502011,13,2005
9047448abs/0802.42842008,21,2013
9047448abs/1611.089872016,9,2001
9047448abs/1803.006632018,26,2018
9047448abs/1611.086812016,23,2015
9047448abs/1809.104632018,23,2015
9047448abs/1812.108292018,25,2017
9047448abs/1010.26672010,23,2015
9047448abs/1804.103372018,12,2004
9047448abs/1605.046352016,9,2001
9047448abs/1412.44802014,14,2006
9047448abs/cs/05070052005,19,2011
9047448abs/1403.57232014,15,2007
9047448abs/1811.113202018,20,2012
9047448abs/1504.034102015,22,2014
9047448abs/1808.100752018,25,2017
9047448abs/1708.084142017,25,2017
9047448abs/1901.025962019,22,2014
9047448abs/1512.043762015,11,2003
9047448abs/1805.032942018,16,2008
9047448abs/1202.21852012,18,2010
9047448abs/1708.014712017,19,2011
9047448abs/1702.085862017,15,2007
9047448abs/1503.090022015,24,2016
9047448abs/1808.037372018,25,2017
9047448cs.AI/04050122004,25,2017
9047448abs/1612.077672016,16,2008
9047448abs/1812.053952018,24,2016
9047448abs/1801.036032018,24,2016
9047448abs/1509.006412015,6,1998
9047448abs/1901.010742019,23,2015
9047448abs/1612.059712016,13,2005
9047448abs/1502.009102015,23,2015
9047448abs/1810.105972018,8,2000
9047448abs/1812.056372018,24,2016
9047448abs/1702.015102017,24,2016
9047448abs/1103.01022011,17,2009
9047448abs/1606.071762016,49,1994
9047448abs/1711.095732017,211,2013
9047448abs/0903.30242009,228,2015
9047448abs/1505.012312015,257,2017
9047448abs/1412.72532014,184,2011
9047448abs/1804.017082018,269,2018
9047448abs/1510.069152015,191,2011
9047448abs/1802.057662018,106,2001
9047448abs/1812.043462018,240,2016
9047448abs/1110.01872011,168,2009
9047448abs/1712.067932017,252,2017
9047448abs/0706.37522007,240,2016
9047448abs/1811.107972018,258,2017
9047448abs/1802.064462018,257,2017
9047448abs/0710.08652007,269,2018
9047448abs/1410.35222014,238,2016
9047448abs/1406.65422014,208,2013
9047448abs/cs/05020712005,257,2017
9047448abs/1011.27952010,217,2014
9047448abs/1811.070722018,242,2016
9047448abs/1509.001512015,223,2014
9047448abs/1412.62492014,211,2013
9047448abs/1412.83392014,257,2017
9047448abs/1811.101002018,20,2013
9047448abs/0912.26302009,25,2017
9047448abs/1611.046832016,5,2010
9047448abs/1802.098082018,5,2010
9047448abs/1808.066612018,44,2014
9047448abs/1707.071962017,33,2003
9047448abs/1710.033222017,41,2011
9047448abs/1703.075192017,33,2003
9047448abs/1807.034702018,46,2016
9047448abs/1702.074742017,32,2018
9047448abs/1708.052272017,29,2015
9047448abs/1304.58502013,29,2015
9047448abs/1703.052912017,30,2016
9047448abs/1812.066832018,31,2017
9047448abs/1608.060982016,24,2010
9047448abs/1210.14612012,32,2018
9047448abs/1405.31732014,28,2014
9047448abs/1812.028582018,32,2018
9047448abs/1206.52482012,26,2012
9047448abs/1810.052372018,28,2014
9047448abs/1809.025052018,29,2015
9047448abs/1805.006342018,28,2014
9047448abs/0707.09692007,31,2017
9047448abs/1803.006802018,28,2014
9047448abs/cs/05100852005,30,2016
9047448abs/1806.072582018,29,2015
9047448abs/1712.008632017,26,2012
9047448abs/1611.033542016,20,2006
9047448abs/1809.033272018,32,2018
9047448abs/1503.088552015,19,2005
9047448abs/1307.44302013,31,2017
9047448abs/1706.098872017,29,2015
9047448abs/1509.068052015,33,2018
9047448abs/1809.023332018,30,2016
9047448abs/1801.067022018,26,2012
9047448abs/1501.042542015,29,2015
9047448abs/1901.002362019,27,2013
9047448abs/1309.73932013,26,2012
9047448abs/1810.003032018,30,2016
9047448abs/1712.077322017,27,2013
9047448abs/1708.048112017,32,2018
9047448abs/1709.035832017,30,2016
9047448abs/1807.108942018,18,2004
9047448abs/1812.071832018,26,2012
9047448abs/1811.013932018,31,2017
9047448abs/1610.095462016,27,2013
9047448abs/1801.058552018,18,2004
9047448abs/1805.086092018,25,2011
9047448abs/1603.094052016,22,2008
9047448abs/1807.106032018,30,2016
9047448abs/1005.20612010,30,2016
9047448abs/1804.043332018,27,2013
9047448abs/1901.083292019,21,2007
9047448abs/1801.063022018,31,2017
9047448abs/1404.39452014,29,2015
9047448abs/1602.055212016,27,2013
9047448abs/1607.054232016,28,2014
9047448abs/1808.068402018,18,2004
9047448abs/1803.092252018,27,2013
9047448abs/1709.005162017,32,2018
9047448abs/1811.113652018,27,2013
9047448abs/1705.110762017,32,2018
9047448abs/1206.61722012,23,2009
9047448abs/1502.060292015,31,2017
9047448abs/1704.019242017,27,2013
9047448abs/1412.02602014,32,2018
9047448abs/1505.004842015,21,2007
9047448abs/1109.57112011,21,2007
9047448abs/1301.07302013,19,2005
9047448abs/1802.052962018,29,2015
9047448abs/1402.08982014,27,2013
9047448abs/0710.46862007,32,2018
9047448abs/1502.068192015,20,2006
9047448abs/1808.040392018,32,2018
9047448abs/1505.079192015,26,2012
9047448abs/1402.57302014,26,2012
9047448abs/1702.050852017,24,2010
9047448abs/1410.46732014,32,2018
9047448abs/1505.019332015,32,2018
9047448abs/1604.069642016,29,2015
9047448abs/1511.091862015,31,2017
9047448abs/1103.36732011,21,2007
9047448abs/1511.079222015,31,2017
9047448abs/1704.003362017,32,2018
9047448abs/1901.078272019,32,2018
9047448abs/1801.075372018,32,2018
9047448abs/1809.041432018,29,2015
9047448abs/1710.046772017,24,2010
9047448abs/1706.024942017,30,2016
9047448abs/1712.027002017,27,2013
9047448abs/1605.009042016,29,2015
9047448abs/1901.079252019,30,2016
9047448abs/1701.015002017,20,2006
9047448abs/1709.032392017,27,2017
9047448abs/1709.100612017,23,2013
9047448abs/1703.038722017,15,2005
9047448abs/1503.089282015,20,2010
9047448abs/1804.037282018,5,1995
9047448abs/1707.082892017,24,2014
9047448abs/1705.066632017,25,2015
9047448abs/0707.00502007,23,2013
9047448abs/1810.057352018,25,2015
9047448abs/1711.050842017,18,2010
9047448abs/1702.006062017,26,2018
9047448abs/1701.067712017,22,2014
9047448abs/1708.064952017,51,2013
9047448abs/1103.20712011,50,2012
9047448abs/1804.062522018,56,2018
9047448abs/1705.059922017,52,2014
9047448abs/1703.092982017,43,2005
9047448abs/1805.022832018,43,2004
9047448abs/1802.064762018,56,2018
9047448abs/1807.014642018,54,2016
9047448abs/0704.22592007,43,2004
9047448abs/0907.04722009,46,2007
9047448abs/1804.086132018,6,2010
9047448abs/1605.006682016,14,2018
9047448abs/1512.067262015,6,2010
9047448abs/1811.050972018,9,2013
9047448abs/1811.051482018,1,2005
9047448abs/1803.084782018,10,2014
9047448abs/1806.090292018,5,2009
9047448abs/1709.076412017,11,2015
9047448abs/1707.064832017,5,2009
9047448abs/1612.089272016,7,2015
9047448abs/1307.60662013,6,2014
9047448abs/1401.34722014,32,2018
9047448abs/1708.043662017,25,2011
9047448abs/1810.125032018,15,2001
9047448abs/1806.077232018,17,2007
9047448abs/0910.08272009,109,2018
9047448abs/1112.21882011,33,2009
9047448abs/1503.076042015,34,2010
9047448abs/1708.018852017,27,2003
9047448abs/1705.019812017,99,2017
9047448abs/cs/05010672005,104,2017
9047448abs/1111.71082011,55,2013
9047448abs/1804.044882018,96,2017
9047448abs/1707.094412017,93,2016
9047448abs/1706.046352017,106,2017
9047448abs/1702.036052017,120,2019
9047448abs/1805.061972018,48,2013
9047448abs/1803.078662018,35,2011
9047448abs/1607.027602016,93,2016
9047448abs/1706.051662017,35,2011
9047448abs/1709.052992017,34,2010
9047448abs/1503.039542015,32,2008
9047448abs/cs/05010542005,32,2008
9047448abs/1811.128112018,66,2014
9047448abs/1801.091092018,35,2011
9047448abs/1710.100012017,35,2011
9047448abs/1404.73062014,71,2014
9047448abs/1901.082862019,31,2007
9047448abs/1111.21212011,109,2018
9047448abs/1407.34352014,91,2016
9047448abs/1707.061452017,62,2014
9047448abs/1803.048842018,106,2017
9047448abs/1401.51072014,111,2018
9047448abs/0710.42552007,29,2005
9047448abs/0906.07442009,69,2014
9047448abs/1511.081582015,115,2018
9047448abs/1807.039302018,28,2004
9047448abs/1706.001192017,82,2015
9047448abs/1812.009742018,39,2012
9047448abs/1506.007202015,49,2013
9047448abs/1801.041612018,117,2018
9047448abs/1705.056402017,90,2016
9047448abs/1204.36632012,1,2004
9047448abs/0901.23962009,14,2018
9047448abs/1304.79712013,14,2017
9047448abs/1605.068862016,2,2005
9047448abs/0711.33182007,12,2015
9047448abs/1706.009042017,1,2004
9047448abs/0810.23522008,6,2009
9047448abs/0902.19962009,7,2010
9047448abs/1707.017532017,2,2005
9047448abs/1810.035522018,1,2004
9047448abs/1202.04672012,8,2017
9047448abs/1507.011622015,4,2016
9047448abs/1212.33812012,1,2014
9047448abs/1707.082022017,14,2018
9047448cs.CR/04050462004,1,2014
9047448abs/1901.098072019,27,1998
9047448abs/1811.073082018,28,1999
9047448abs/1803.109102018,28,1999
9047448abs/1805.055712018,13,1982
9047448abs/1507.006292015,27,1998
9047448abs/1805.006032018,28,1999
9047448abs/1712.097222017,29,2000
9047448abs/1807.049012018,29,2000
9047448abs/1601.068472016,28,1999
9047448abs/1606.019622016,27,1998
9047448abs/1901.097912019,27,1998
9047448abs/1002.17272010,28,1999
9047448abs/1510.083802015,27,1998
9047448abs/1704.042062017,28,1999
9047448abs/1301.67802013,27,1998
9047448abs/1804.105052018,35,2006
9047448abs/1805.015142018,28,1999
9047448abs/1307.12512013,27,1998
9047448abs/1411.74502014,29,2000
9047448abs/1811.038942018,27,1998
9047448abs/1611.092192016,29,2000
9047448abs/1705.028822017,45,2016
9047448abs/1205.00472012,27,1998
9047448abs/1812.059442018,27,1998
9047448abs/1702.033512017,40,2011
9047448abs/1211.54252012,28,1999
9047448abs/1507.033032015,29,2000
9047448abs/1805.020202018,28,1999
9047448abs/1705.085762017,28,1999
9047448abs/0911.45302009,27,1998
9047448abs/1806.092832018,27,1998
9047448abs/1710.096172017,28,1999
9047448abs/1706.036922017,27,1998
9047448abs/1207.08772012,29,2000
9047448abs/1811.001552018,27,1998
9047448abs/1409.51622014,29,2000
9047448abs/1509.023352015,29,2000
9047448abs/1004.54792010,35,2006
