Paper,JournalVolume
1485415,90477921322014
1485442,9047792792012
1485449,90477923282019
1485468,90477921882016
1485479,90477921102013
1485499,90477921262014
1485509,9047792702007
1485512,90477922492017
1485522,90477921732016
1485524,90477922792018
1485525,90477921222013
1485560,90477922152016
1485603,90477922522017
1485621,90477923322019
1485623,90477922862018
1485624,90477921262014
1485629,90477921212013
1485679,90477922952018
1485763,90477922192017
1485789,90477922132016
1485802,90477922752018
1485813,90477921282014
1485856,90477921642015
1485880,9047792732009
1485903,9047792772012
1485944,9047792732010
1485994,90477922862018
1486017,9047792732010
1486081,90477921822016
1486096,90477922052016
1486105,90477922542017
1486119,9047792742011
1486179,90477921482015
1486196,9047792722009
1486226,90477921492015
1486227,90477921962016
1486237,90477922002016
1486260,90477921672015
1486277,9047792712008
1486280,9047792712008
1486318,90477922072016
1486368,90477922962018
1486379,90477922852018
1486394,9047792742011
1486465,90477922732018
1486471,90477923142018
1486472,90477923222018
1486485,90477922142016
1486527,9047792712008
1486535,90477921202013
1486545,90477923162018
1486562,90477922352017
1486576,90477923012018
1486631,90477922112016
1486639,9047792722009
1486654,90477921712016
1486678,90477922112016
1486681,90477923212018
1486686,90477921712016
1486689,90477923122018
1486699,90477922382017
1486703,90477921572015
1486747,9047792732010
1486789,90477922752018
1486806,904779291995
1486820,90477921172013
1486825,9047792722008
1486835,9047792792012
1486857,9047792702007
1486865,90477921732016
1486886,9047792742010
1486938,9047792702007
1486940,9047792992013
1486959,90477922662017
1486972,90477921522015
1486977,90477921742016
1486990,90477922162016
1487010,90477921752016
1487012,90477921712016
1487016,90477922572017
1487048,90477922392017
1487054,90477922822018
1487056,90477921392014
1487113,90477921942016
1487116,90477921292014
1487133,90477923322019
1487144,90477923332019
1487224,9047792722008
1487269,90477923112018
1487300,90477921672015
1487330,90477922752018
1487370,9047792712008
1487411,90477922672017
1487423,9047792722009
1487456,90477923322019
1487550,90477921192013
1487633,9047792732010
1487650,90477922722018
1487690,90477921702015
1487693,90477922142016
1487701,90477921312014
1487713,90477921312014
1487735,9047792612004
1487762,90477921952016
1487770,90477922752018
1487781,9047792692006
1487813,90477922072016
1487825,90477921712016
1487846,90477921772016
1487866,90477922902018
1487878,9047792712008
1487884,90477922672017
1487892,90477923282019
1487911,90477921452014
1487926,90477922002016
1487934,90477921732016
1487947,90477922602017
1488006,90477923312019
1488024,90477922372017
1488050,90477923222018
1488070,90477922592017
1488101,90477921762016
1488117,90477921662015
1488136,90477923292019
1488163,90477921772016
1488194,90477922752018
1488200,90477922662017
1488208,90477921752016
1488242,90477921732016
1488254,9047792742011
1488255,90477921492015
1488279,9047792712008
1488309,90477922192017
1488322,9047792742010
1488471,9047792472002
1488480,9047792742010
1488516,90477921942016
1488578,9047792722009
1488661,90477921512015
1488679,90477922352017
1488700,9047792722009
1488751,90477923292019
1488756,90477921722016
1488767,90477921452014
1488807,90477922172016
1488832,90477921652015
1488890,90477921422014
1488910,90477922072016
1488915,90477922902018
1488933,9047792972012
1488964,90477922142016
1488979,90477923212018
1488982,90477921682015
1488986,9047792972012
1488995,90477921682015
1488997,90477921402014
1488998,90477921282014
1489011,90477923102018
1489033,90477921472015
1489082,9047792732010
1489092,9047792982012
1489154,90477921532015
1489179,90477921432014
1489191,90477921732016
1489207,90477922752018
1489222,90477922362017
1489235,90477921612015
1489241,90477921272014
1489249,90477923032018
1489266,90477921202013
1489279,90477922752018
1489318,9047792502003
1489330,90477921622015
1489373,90477921442014
1489393,90477921712016
1489440,90477923122018
1489517,90477921572015
1489523,90477921352014
1489556,90477921112013
1489590,90477922732018
1489699,90477923342019
1489711,90477921562015
1489717,90477923062018
1489771,9047792722009
1489846,9047792732009
1489862,9047792832012
1489879,90477921712016
1489895,9047792742011
1490159,9047793552017
1490373,9047793532015
1490592,9047793532015
1490674,9047793502012
1490715,9047793512013
1490898,9047793502012
1491171,9047793522014
1491437,9047793512013
1491883,9047793552017
1491992,9047793442006
1492171,9047793562018
1492594,9047794202012
1492600,904779492001
1492605,9047794162008
1492674,9047794242016
1492743,9047794152007
1492803,9047794202012
1492823,9047794202012
1492843,9047794162008
1492849,9047794162008
1493010,9047794192011
1493316,9047795402013
1493530,9047795742016
1494216,9047795822017
1494716,9047795372010
1494985,9047795982018
1495019,9047795392012
1495203,9047795382011
1496096,9047795542015
1496242,9047795402013
1496537,9047795382011
1496645,9047795342007
1496675,9047795372010
1496856,9047795402013
1497090,9047795231996
1497336,9047795892018
1497370,9047795782017
1497688,9047795392012
1497739,90477951042019
1497829,9047795402013
1498074,9047795672016
1498092,90477951002018
1498556,9047795372010
1498744,904779820152015
1498745,904779820112011
1498755,904779820162016
1498806,904779820112011
1498853,904779820142014
1498892,904779820152015
1498898,904779820182018
1498912,904779820122012
1498996,904779820152015
1499032,904779820162016
1499051,904779820122012
1499080,904779820172017
1499109,904779820082008
1499127,904779820152015
1499149,904779820162016
1499188,904779820182018
1499228,904779820122012
1499233,904779820182018
1499248,904779820122012
1499273,904779820162016
1499275,904779820152015
1499281,904779820152015
1499294,904779820142014
1499328,904779820152015
1499386,904779820152015
1499409,904779820112011
1499719,904779992001
1500052,9047799202012
1500061,9047799232015
1500158,9047800502018
1500298,9047800372016
1500324,9047800172011
1500526,9047800422016
1500568,9047800262014
1501105,9047800352015
1501296,9047801122004
1501540,9047801192011
1501597,9047801122004
1501609,9047801252017
1501882,90478031252016
1501888,90478031402017
1501893,9047803722003
1501908,90478031132014
1502174,90478031342016
1502186,9047803942009
1502190,90478031432017
1502632,9047803952009
1502835,90478031202015
1503087,9047803932009
1503127,9047803772005
1503145,90478031082012
1503197,90478031262016
1503261,90478031352016
1503289,90478031302016
1503362,90478031042011
1503377,90478031212015
1503408,90478031112013
1503410,90478031562018
1503587,90478031662018
1503663,90478031112013
1503747,90478031132014
1503838,90478031202015
1503851,90478031642018
1503962,9047803972010
1504218,90478031382017
1504363,9047803992010
1504459,90478031202015
1504511,9047803882007
1504664,9047804202019
1504697,9047804192018
1504809,9047804182017
1504826,9047804142013
1504835,9047804192018
1504880,9047804192018
1504969,9047804192018
1505105,9047804192018
1505123,9047804182017
1505192,9047804162015
1505203,9047804132012
1505239,9047804192018
1505257,9047804192018
1505265,9047804152014
1505271,9047804152014
1505294,9047804202019
1505324,904780482007
1505420,9047804192018
1505452,9047804192018
1505453,9047804182017
1505479,9047804112010
1505564,9047804132012
1505642,9047804192018
1505795,9047804182017
1505833,9047804142013
1506017,904780662000
1506047,904780692003
1506068,904780662000
1506163,9047807202017
1506920,904780882004
1506940,9047808182014
1506948,904780821998
1506958,9047808182014
1506963,9047808132009
1507013,9047808222018
1507037,9047808152011
1507047,9047808182014
1507051,9047808152011
1507061,904780882003
1507113,9047808172013
1507119,9047808202016
1507133,904780892005
1507145,9047808212017
1507147,9047808192015
1507187,904780852001
1507203,9047808112007
1507207,9047808102006
1507269,9047808212017
1507280,9047808212017
1507298,9047808182014
1507304,9047808222018
1507321,9047808152011
1507323,9047808202016
1507328,9047808212017
1507353,9047808202016
1507388,9047808172013
1507398,9047808232019
1507408,904780862002
1507494,9047808202016
1507570,9047808182014
1507683,9047808222018
1507685,9047808212017
1507703,9047808202016
1507740,9047808212017
1507786,9047808132009
1507797,9047808232019
1507821,9047808172013
1507905,9047808222018
1507909,9047808212017
1507915,9047808112007
1507989,9047808122008
1508000,904780892005
1508018,9047808222018
1508089,9047808152011
1508103,9047808212017
1508158,9047808152011
1508160,9047808152011
1508207,9047808132009
1508217,9047808222018
1508218,904780872002
1508270,9047808172013
1508302,9047808172013
1508303,904780872003
1508316,9047808212017
1508342,9047808102006
1508349,9047808222018
1508382,9047808192015
1508416,9047808212017
1508472,9047808202016
1508498,9047808112007
1508502,9047808212017
1508522,9047808172013
1508549,9047808232019
1508567,9047808192015
1508580,9047808222018
1508598,904780872003
1508624,9047808182014
1508642,904780892005
1508645,9047808232019
1508651,9047808222018
1508689,904780852001
1508714,904780892005
1508716,9047808232019
1508717,9047808162012
1508721,9047808212017
1508732,9047808162012
1508773,9047808212017
1508820,904780862002
1508882,9047808222018
1508887,904780811997
1508933,9047808192015
1508986,9047808132009
1508987,9047808172013
1509004,9047808232019
1509038,9047808212017
1509104,9047808132009
1509109,9047808192015
1509111,9047808222018
1509112,9047808222018
1509115,9047808222018
1509125,9047808152011
1509148,9047808202016
1509160,9047808222018
1509164,9047808112007
1509202,9047808202016
1509213,9047808162012
1509222,9047808192015
1509246,9047808212017
1509258,9047808152011
1509262,9047808222018
1509272,9047808222018
1509286,9047808152011
1509288,9047808212017
1509297,9047808202016
1509308,9047808172013
1509343,9047808202016
1509381,9047808182014
1509387,9047808142010
1509415,9047808222018
1509443,904780852001
1509469,9047808202016
1509476,9047808182014
1509489,9047808212017
1509505,904780882004
1509510,9047808112007
1509521,9047808222018
1509526,904780892005
1509527,9047808172013
1509546,9047808222018
1509586,9047808102006
1509607,9047808102006
1509629,9047808222018
1509658,9047808222018
1509674,9047808222018
1509675,9047808112007
1509695,904780862002
1509714,904780892005
1509791,9047808102006
1509829,9047808162012
1509836,9047808142010
1509844,9047808222018
1509855,9047808202016
1509858,9047808172013
1509864,9047808212017
1509880,9047808182014
1509908,9047808182014
1509919,9047808202016
1509958,9047808222018
1509997,9047808172013
1510001,9047808132009
1510035,9047808212017
1510112,9047808212017
1510134,9047808132009
1510140,904780872002
1510171,9047808222018
1510183,9047808222018
1510202,9047808212017
1510208,9047808212017
1510214,9047808222018
1510229,9047808162012
1510236,9047808212017
1510239,9047808132009
1510250,9047808152011
1510302,9047808212017
1510476,9047808202016
1510549,9047808212017
1510550,9047808192015
1510554,9047808222018
1510560,9047808132009
1510584,9047808192015
1510593,9047808222018
1510595,9047808192015
1510624,904780952018
1510640,904780952018
1510645,904780922015
1510647,904780912014
1510679,904780952018
1510687,904780942017
1510727,904780922015
1510753,904780922015
1510796,904780952018
1510847,904781032016
1511595,9047811152000
1511658,9047811141999
1512584,9047813222013
1513048,9047814301999
1514416,9047814241993
1515536,9047815582016
1515594,9047815602018
1515660,9047815582016
1515703,9047815582016
1515801,9047815592017
1515807,9047815592017
1515846,9047815592017
1515849,904781532011
1515956,9047815582016
1515985,9047815602018
1516001,9047815602018
1516083,9047816142003
1516112,9047816282017
1516179,9047816152004
1516199,9047816162005
1516229,9047816142003
1516242,9047816262015
1516307,9047816282017
1516404,9047816192008
1516536,9047816142003
1516545,904781681997
1516598,9047816152004
1516622,9047816192008
1516655,9047816222011
1516656,9047816122001
1516690,904781681997
1516798,9047816202009
1516840,9047816142003
1516904,9047816192008
1516905,9047816122001
1517031,9047816232012
1517079,9047816262015
1517086,9047816242013
1517118,9047816252014
1517185,9047816232012
1517247,9047816162005
1517315,9047816232012
1517372,9047816162005
1517510,9047816242013
1517542,9047816132002
1517995,9047817362016
1518637,9047820262003
1520005,9047822192017
1520040,9047822182016
1520057,9047822192017
1520068,9047822112009
1520089,9047822192017
1520093,904782242002
1520096,9047822152013
1520102,9047822162014
1520106,9047822112009
1520167,9047822122010
1520178,9047822192017
1520212,9047822152013
1520239,9047822202018
1520267,9047822142012
1520285,9047822152013
1520326,9047822162014
1520334,9047822182016
1520355,9047822192017
1520356,904782272005
1520363,904782272005
1520400,9047822212019
1520449,9047822172015
1520457,904782292007
1520468,904782272005
1520487,9047822162014
1520491,904782292007
1520495,9047822172015
1520523,9047822212019
1520527,9047822202018
1520538,9047822102008
1520539,9047822162014
1520541,904782232001
1520552,904782232001
1520556,9047822202018
1520559,9047822122010
1520566,904782232001
1520572,9047822122010
1520588,904782292007
1520597,9047822142012
1520619,9047822152013
1520628,9047822192017
1520637,9047822192017
1520652,9047822172015
1520736,904782262004
1520747,9047822102008
1520762,904782282006
1520775,904782222000
1520789,9047822182016
1520790,9047822172015
1520810,9047822162014
1520829,9047822182016
1520832,9047822142012
1520870,9047822122010
1520875,9047822142012
1520879,904782292007
1520894,9047822142012
1520895,9047822182016
1520905,9047822182016
1520917,9047822122010
1520984,9047822172015
1520986,9047822202018
1521011,9047822132011
1521016,9047822202018
1521018,9047822122010
1521058,9047822202018
1521060,9047822182016
1521061,9047822192017
1521066,9047822202018
1521070,904782292007
