Paper,ConferenceEdition
639182,9047448abs/1308.29212013
639226,9046918262009
639230,9046711132018
639253,9047448abs/1804.074512018
639303,9046886132008
639329,904670371966
640069,9046718231999
640082,9046717162017
640171,9047448abs/1407.83942014
640479,9047448cs.MA/98090361998
640669,9047008242016
640836,90473641452014
640905,9047208281998
641064,9046961162017
641278,9047448abs/1607.029702016
641559,904653961993
641604,9046895292017
641633,9047448abs/1801.047742018
643245,9047448abs/1412.17412014
644180,904732761992
644262,904725962010
645948,9047448abs/1603.044822016
646074,9046881102007
647074,9047361382018
647113,90469922862016
647585,90473231412003
647690,9047200592016
647851,9046757142007
648156,90472784351973
648301,9046939492014
648402,9047240162005
648404,9046802202010
648428,9047019932017
648776,9047448abs/1006.08492010
649766,90466221222000
649978,9047448abs/1901.050822019
650316,9047275542013
650576,9047046442001
650613,9047448abs/1703.010482017
650638,9047280672017
650744,9047412192014
650768,9046737272015
650769,904687852015
650799,9047448abs/1703.062882017
650828,9047448abs/1504.028242015
650882,9047448abs/1212.26682012
650892,9047448abs/1808.084602018
650965,9047448abs/1804.028442018
651074,9046844252015
651095,9047448abs/1410.63332014
651105,904662032009
651165,904707242015
651184,9047448abs/1410.70572014
651265,9047092662006
651280,904706521981
651354,9047119502013
651401,9047448abs/1306.37832013
651487,9046863412011
651491,904741252000
651509,9047448abs/1605.008632016
651510,9046838122011
651564,90470461572006
651566,9047169602001
651577,9047002181992
651589,9047106332012
651613,9047448abs/0905.32672009
651642,9046758342014
651648,9047088422006
651649,9047416182017
651663,9046597251999
651687,9047448abs/1802.036542018
651696,9046690172010
651735,9046874471991
651774,9047448abs/1407.28992014
651795,9046945112001
651845,9046773282018
651869,9047068262008
651921,90469921882012
651931,90473511352015
651959,90469351642012
651989,9047448abs/1605.087492016
652039,9047448abs/1407.24232014
652082,904673562012
652092,9046969331990
652185,9047448abs/1603.094652016
652245,9047438322015
652259,9046964242008
652267,904657172015
652291,9047448abs/1406.48282014
652341,9047081432007
652384,9047448abs/1612.050482016
652392,9047448abs/1805.047872018
652406,9046758362016
652427,904669292016
652431,9047448abs/1606.068182016
652437,90469051672005
652447,9047448abs/1811.059312018
652466,904729451992
652521,9047448abs/1811.034442018
652685,904743022008
652695,9047448abs/0910.22712009
652731,9047448abs/1304.09692013
652755,9047448abs/1807.074902018
652812,9046964182002
652815,904733092004
652849,90473421682014
652879,904723312010
652910,9047448abs/1711.015202017
652935,9047359132007
653035,9047448abs/1508.032112015
653062,90466221922015
653151,9047448abs/1207.31402012
653194,9046919272012
653264,9047419422003
653290,9047448abs/1603.080252016
653303,90472785561973
653304,904695432017
653388,90466082862015
653406,9046530902019
653407,9047448abs/1705.105122017
653413,9047448abs/1710.042862017
653415,9047448abs/1710.097532017
653434,9046758332013
653509,9047448abs/1506.063322015
653527,90466221712009
653553,9047448abs/1612.019222016
653583,9047312602003
653613,9047225822002
653639,9046807212006
653728,9047448abs/1611.049772016
653752,9047058262005
653763,9047448abs/1810.063252018
653793,9046757252018
653795,9047448abs/1807.069722018
653821,9046858232017
653848,9047448abs/1702.021382017
653861,9047333572011
654108,904743920182018
654115,9046553342014
654155,9047448abs/1703.035092017
654163,9047448abs/1504.010902015
654168,904703692014
654173,9047079182006
654219,9046597712015
654268,9047448abs/1302.35602013
654328,904740282014
654357,9046722122008
654417,9047448abs/1703.073402017
654422,90469351322005
654455,9047448cs.CY/01091022001
654471,90466891702019
654507,9047448abs/1807.118612018
654521,90474172992015
654616,9046751221978
654632,90471151171995
654651,9047210242004
654655,9046974302015
654659,9047137222000
654678,9047448abs/1704.004452017
654682,9047448abs/1812.071192018
654691,9046783322000
654692,9047225962014
654715,90466082262007
654769,9047336501985
654783,9047400582017
654805,9047448abs/1801.088232018
654839,904697621992
654846,9047429132008
654847,90473231782006
654886,904671772014
654977,9047304882019
654980,9047112242008
655034,9047448abs/1610.092632016
655185,9047255422010
655239,904725022008
655276,9047448abs/0806.36302008
655374,904657412013
655423,9047283262016
655425,9047064722014
655435,9047092211982
655442,90469051562004
655446,9046627192015
655455,90468011682018
655458,9046957202014
655485,9047292632012
655492,9047007152007
655533,9047448abs/1606.068772016
655545,90466082922015
655553,9047195472018
655555,9047448abs/1308.54992013
655686,9046791742007
655725,9047289102000
655737,9047417411987
655871,9047448abs/1610.007682016
655908,9047448cs.NE/99020061999
655920,9046709182011
655924,9046891372007
655957,90473422472018
656014,9047448abs/1809.064382018
656021,9047448abs/1805.102042018
656024,90466671032012
656043,904686431973
656090,9047448abs/1507.036742015
656095,904680412011
656096,90471151622000
656110,90466221011994
656115,904688111998
656123,9047225361994
656134,9047057412017
656149,9046718352011
656299,9046709192012
656309,9047448abs/1811.043632018
656361,9047448abs/1704.052282017
656461,9046974322016
656480,9047078142011
656501,9047448abs/1404.18492014
656529,904678411997
656575,9046545432003
656584,9046750882018
656592,9047448abs/1509.009632015
656604,9047065632002
656648,904716572007
656766,9046721332009
656864,9047448abs/1707.081602017
656883,904689161991
656884,9046956142006
656915,904727865482012
657013,9047034162019
657031,9046702832018
657032,9046970122017
657094,9047448abs/1209.59032012
657105,90473231051999
657110,90473233342018
657144,9047448abs/cmp-lg/94120011994
657152,9046969151972
657188,9047448abs/1503.036502015
657204,9047125722003
657221,9047448abs/1703.037142017
657305,9047448abs/1609.000722016
657329,9047405112001
657387,9047448abs/1411.32512014
657435,9047413142008
657468,9047448abs/1704.055282017
657519,9046705232006
657531,90468011462017
657553,90466981202018
657557,9046974402017
657588,9046998922004
657635,9047431172000
657640,9046703602019
657703,9047448abs/1702.018022017
657706,9047448abs/1301.05822013
657745,9047088382005
657900,90473641372013
657902,9047448abs/1807.010112018
657958,9047448abs/1501.014362015
657994,9047448abs/1201.16762012
658066,904714222010
658082,90469921242001
658112,9047261212013
658171,90470462382009
658188,9046633432000
658210,9046802122002
658222,9046907242014
658252,9046565262017
658315,9047448abs/1412.66012014
658342,904659471991
658350,9047448abs/1807.080002018
658406,9046907152005
658499,90468122632018
658502,9046970112016
658527,90471251222019
658569,9047448abs/1609.067532016
658570,90470462292009
658612,90466671022012
658628,9047448abs/1509.018802015
658643,9047146162000
658705,9046703271986
658750,904721422006
658846,9047448abs/1406.47752014
658877,904716722004
658880,904721542007
658890,904665582005
658911,9046597302001
658981,9046597612011
659034,9046633532010
659037,9046611242003
659134,9047448abs/1901.018102019
659217,9047448abs/0801.38412008
659264,9047370222017
659279,9047448abs/1306.04002013
659292,9046918272010
659366,90469051922009
659369,9047448abs/1704.048532017
659382,904669442004
659419,9047448abs/1104.34972011
659432,9047448abs/1008.24402010
659458,9047448abs/1509.035022015
659484,9047327302016
659510,9046760302016
659511,904703832003
659514,9047448abs/1702.024632017
659515,904727829042000
659541,9047118602000
659579,9047202322000
659586,90469681042016
659641,9047448abs/1302.22792013
659658,90472851112008
659659,904715522010
659718,9047304782009
659728,9046808462016
659810,9046524462009
659842,9047448abs/1804.109532018
659849,9047448abs/1411.41832014
659866,9047448abs/1801.011982018
659875,9047448abs/1202.27892012
659879,9047448abs/1609.065152016
659880,9047448abs/1503.038882015
660049,904727850292007
660082,904727873912014
660154,9047448abs/1502.033722015
660164,9047275392008
660199,9047448abs/1207.25642012
660222,9047448abs/1609.053622016
660286,9046535262003
660295,904712041995
660330,90473511142013
660353,9046868752017
660479,9047448abs/1511.083992015
660545,9047379192017
660547,9047448abs/0911.17832009
660569,904718511953
660616,9047275332006
660628,9047448abs/1605.070182016
660653,9047057352011
660660,9047125551999
660681,9047448abs/1411.20592014
660682,9047448abs/1406.56142014
660714,904688391991
660760,90466891612009
660763,9047448abs/1709.060802017
660780,9047448abs/1411.65802014
660803,9047209221995
660812,9047023572011
660913,904696112002
660980,9047118642003
660981,9047338112011
660984,9047448abs/1701.030232017
661017,9047119572016
661022,9047327192005
661052,9047275482011
661294,904694682010
661361,9047448abs/1812.114612018
661419,9046997412005
661427,9046597592011
661445,9047364111976
661460,904675741997
661463,9046998892004
661475,904683232016
661487,90473232252013
661511,904727192014
661534,9047448abs/0812.34292008
661593,9046826112019
661623,9047325242012
661633,9047448abs/1202.02132012
661637,9046877262002
661652,904685772016
661664,9047318681999
661736,9046798111962
661775,904696981965
661813,9047448abs/1703.086852017
661841,9046877201996
661855,9047169892008
661862,90466082812015
661884,90469351742013
661888,9046553312011
661969,904696491993
661991,9047113132003
662018,90469052282013
662092,9047081462010
662110,9046737172005
662163,9047448abs/0809.35272008
662200,904727818771995
662238,90472851362017
662250,9046689901997
662262,90470171062012
662273,904724161972
662293,9047413162010
662298,904673751993
662311,9046690142008
662343,9046677512006
662389,9047448abs/1501.052222015
662437,9046891262001
662468,904681692014
662482,9046764182018
662505,904673442009
662523,9047240192008
662525,9047448abs/1806.002732018
662649,90469631112016
662713,9047448abs/1602.001322016
662715,90466891652014
662737,9047448abs/1608.085272016
662739,90470881002018
662752,90473232672015
662780,9046998992006
662791,9047287161999
662893,9047448abs/1401.35412014
662902,9046914142004
662909,904744111968
662986,9046910112012
663053,9047448abs/1808.042712018
663141,9047448abs/1901.014842019
663174,9047448abs/0809.50092008
663217,9047448abs/1211.72832012
663285,9046545762014
663295,904729421989
663311,9047448abs/1203.15282012
663316,9047448abs/1612.088722016
663330,90472781821971
663361,9047448abs/1703.106282017
663381,904678161994
663427,9047127312015
663448,90473422432018
663463,9047448abs/1008.53862010
663502,9047152712017
663506,9046801742009
663544,9047448abs/1801.052252018
663548,9047448abs/1705.080452017
663568,904654920112011
663590,9047448abs/1506.032372015
663591,9047204291998
663592,9047304651996
663629,9047448abs/1901.035532019
663671,90466083172016
663685,9047417881996
663726,9046737152003
663730,9047448abs/0901.31192009
663754,9047448abs/1108.10422011
663770,9047152832018
663833,9047448abs/1204.35532012
663837,9047202592014
663877,9046847192008
663889,90470191042018
663890,9047448abs/1810.011392018
663908,9046893662013
663913,9046631382009
663942,9047448abs/1803.039002018
663948,9046850222013
663991,9047448abs/1805.005972018
664008,9046882361994
664085,9047448abs/1809.077832018
664123,9047448abs/1602.016482016
664159,904727652008
664232,9046888211999
664250,904719611988
664293,9046777212013
664303,9047448abs/1803.080942018
664349,9047448abs/1610.086942016
664398,904739242005
664426,9047448abs/1804.093472018
664442,9046553212001
664449,9047448abs/1802.105822018
664493,9046939642015
664516,9047448abs/1810.123832018
664529,9047074292000
664547,9047041182006
664609,9046870452015
664623,9047448abs/1203.45832012
664641,904694720152015
664646,904721091988
664676,9047448abs/1901.019392019
664711,9047448abs/1103.59852011
664718,9047448abs/1707.046102017
664763,9047058652017
664806,9046711112017
664813,9047262282014
664834,9046997211998
664912,9047432141986
664995,9047448abs/1510.042492015
665005,9047017691993
665100,904664311993
665104,9046749102017
665175,9046713682014
665242,90468301022017
665243,9047448abs/1610.094092016
665247,9047137332011
665291,904692822007
665304,9047063442013
665361,904730532011
665385,9047448abs/1811.073402018
665397,904737792016
665404,9047342681996
665443,9047448abs/1803.057652018
665513,904709532006
665541,90469051482003
665554,904714591998
665580,9046830892016
665609,9046868772017
665705,90470651462018
665742,904699811971
665756,9047448abs/1101.59572011
665789,9047061222016
665795,9046957132007
665882,904675761999
665897,9047448abs/1506.031442015
665928,90473233412019
666130,9047199241991
666176,9047400202003
666178,9046750652007
666191,9047448abs/1703.021542017
666201,9047448abs/1401.64242014
666259,9046582782015
666306,9047448abs/1405.10592014
666361,9046691112005
666379,9047448abs/1805.109402018
666502,9047169541999
666565,904656072014
666577,904710361999
666614,9046758322012
666629,9046673421991
666640,9047448abs/cs/05110132005
666647,9047448abs/1804.070942018
666655,9047448cs.CL/01020222001
666690,9047448abs/1607.017972016
666711,9047448abs/1807.031332018
666713,9047448abs/1301.63972013
666734,9047342661996
666752,90469921742011
666780,9047202392002
666819,9046639191985
666975,904671321986
666981,904722242010
666985,9047448abs/1510.044402015
667042,9047448abs/1705.018422017
667177,904658952009
667202,9046838112010
667203,9047448abs/1802.029962018
667254,9046728112017
667259,9047448abs/1805.038872018
667262,9047448abs/1708.084302017
667274,904656611963
667368,904694442007
667390,9046997372003
667413,9047448abs/1605.094712016
667423,9046597472007
667486,9047104101998
667490,9047202772015
667495,9047448abs/1712.071962017
667501,9047448abs/1005.25812010
667511,9046936191999
667514,9047448abs/1711.051052017
667517,904690942015
667520,9047342151986
667538,9046611232001
667546,9047448abs/1710.115972017
667565,90466891562008
667576,9047448abs/0902.30722009
667606,9047019222007
667613,904742432012
667629,9047450421994
667630,9047227282010
667634,9047448abs/1803.044422018
667655,904726662017
667698,904690952016
667719,9047448abs/1204.00782012
